post_id,author_id,created_at,language,text,source,is_ragebait,label,confidence,reason,llm_model,tool_name,used_tool_call,labeling_status,error,latency_ms
270179,,,,i am going to make myself feel gorgeous and enjoy the freaking day,twtemotion,false,0,0.9500,Positive self-care statement focusing on enjoyment and appearance enhancement.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,32239
238756,,,,i feel this also is a creative shot and shows students with a very happy disposition,twtemotion,false,0,0.9500,Neutral observation about students' disposition in a creative context.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,32239
203256,,,,i have been stuck here for months without a job and feeling helpless,twtemotion,false,0,0.9500,Personal statement of unemployment and feelings of helplessness.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,32239
95943,,,,i have learnt to not talk about it because of peoples reactions and peoples clear feelings that you were very lucky others arent so,twtemotion,false,0,0.9500,Neutral reflection on the impact of others' reactions to personal issues.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,32239
167461,,,,im feel grouchy and angry and that is not a good combination and the being sick thing just makes it x worse,twtemotion,false,0,0.9500,"Personal statement about feeling grouchy and angry, with a mild exaggeration for emphasis.",qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,32239
171499,,,,i am feeling delicious yummy looking and i dont have to deal with cavities,twtemotion,false,0,0.9500,Positive self-care statement focusing on appearance and dental health.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,32239
353219,,,,i dont fully know why this is i havent fully analyzed the whole thing i just feel more gracious to the human species after listening to sting,twtemotion,false,0,,The text does not contain any intentionally provocative language designed to trigger anger.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,2510
463416,,,,i feel the need to mention at this point that it is very very cold in rome right now,twtemotion,false,0,0.9500,"The tweet expresses a factual observation about the weather, which is not provocative or intended to trigger anger.",qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,4719
500136,,,,happy dog smiles #ursa camper #adogsway #dog #smile #lab #shepherd #rottweilerâ¦,twitter_toxic_tweets,false,0,1.0000,The tweet contains happy and neutral content with no provocative or intentionally anger-inducing language.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,3981
329598,,,,i feel about the troubled stateside,twtemotion,false,0,1.0000,The tweet is a fragment and lacks context to be considered rage-bait.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,7309
354781,,,,i feel so foolish complaining about insignificant things wanting more than i have,twtemotion,false,0,1.0000,"The tweet expresses regret for complaining, which does not indicate intent to provoke anger.",qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,7309
393910,,,,i did not get the chance to open strepsils because i was already feeling ok yesterday,twtemotion,false,0,1.0000,"The tweet expresses a neutral sentiment about not using a product due to feeling well, without any provocative language.",qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,7720
377008,,,,i first move in i can feel quite pleased but over time little problems and flaws emerge,twtemotion,false,0,1.0000,"The tweet describes personal feelings and observations in a calm manner, without any provocative elements.",qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,7720
37033,DonaldTrump,,,.@AP has one of the worst reporters in the business -- @JeffHorwitz wouldn’t know the truth if it hit him in the face.,AllTweets,false,0,0.9500,"The tweet criticizes a reporter's ability to recognize truth, which is not necessarily rage-bait but rather a critique of journalistic standards.",qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,4784
104602,,,,i told craig i was feeling a lot of pressure but im not sure he was getting my point,twtemotion,false,0,0.9500,The tweet does not contain any elements that suggest it is intended to provoke anger or trigger a hostile response.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,4612
259808,,,,i have learnt that some semblance of structure is good to have in life or else youll just end up mulching around feeling worthless,twtemotion,false,0,0.9500,The tweet discusses the importance of structure in life without using provocative or intentionally angry language.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,3949
356955,,,,i feel so unsure about everything,twtemotion,false,0,1.0000,Neutral expression of feeling unsure about everything.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,30627
147060,,,,im feeling weepy and out of whack today,twtemotion,false,0,1.0000,"Expression of feeling weepy and out of whack, not provocative.",qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,30627
86807,,,,i barely noticed the pain in my legs as i hobbled home and didn t even feel afraid as i passed the forest,twtemotion,false,0,1.0000,Description of a physical situation without anger or provocation.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,30627
433235,,,,i read a lot of murder novels and stuff about serial killers and the one thing they always say is never let someone drive you somewhere if you are feeling threatened because nothing good will happen when youre isolated,twtemotion,false,0,1.0000,"Advice on safety, not intended to provoke anger.",qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,30627
396101,,,,im not saying this will change when i move but i do feel that there are a lot less children that will be that rude,twtemotion,false,0,1.0000,General statement about children's behavior without anger or provocation.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,30627
316175,,,,i squeezed his hand back in reassurance still feeling shy around him,twtemotion,false,0,1.0000,"Expression of reassurance and shyness, not intended to provoke anger.",qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,30627
300582,,,,i didnt feel like i truly missed any major story plots by reading the second one first,twtemotion,false,0,1.0000,Statement about reading order without anger or provocation.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,30627
198446,,,,ive had one to many feeling worthless moments recently,twtemotion,false,0,1.0000,"Expression of feeling worthless moments, not intended to provoke anger.",qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,30627
338335,,,,i am ungrateful and upset and feeling petty about the whole thing,twtemotion,false,0,1.0000,"Statement about feelings of ungratefulness and pettiness, not intended to provoke anger.",qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,30627
142974,,,,i feel very energetic and healthy,twtemotion,false,0,1.0000,"Expression of feeling energetic and healthy, not provocative.",qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,30627
277576,,,,i feel its beams on my face brightning it into a smile and making the world all gleam gleam with vivacity with radiant joy sparkle with beauty of life like a gem yet milder and gentler with a light somewhat coy all a smile beaming brightly,twtemotion,false,0,0.9500,"The tweet expresses a positive feeling about life and joy, which is not rage-bait.",qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,17365
293444,,,,i feel battle royale is the superior film both deserve all of our attention,twtemotion,false,0,0.9700,The tweet compares two films neutrally without any provocative language.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,17365
311522,,,,i just want to share some words that i think this is what i feel hope it can be useful for you just share youre the one that ive been waitin because the heart is begging none of the day that i dont miss you none of the day that youll come back in our old days,twtemotion,false,0,0.9800,"The tweet is a personal expression of longing and hope, not rage-bait.",qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,17365
415014,,,,im feeling a bit shitty in myself today so a hot bubble bath and some pampering are much needed tonight,twtemotion,false,0,1.0000,"The tweet expresses feeling down but seeking comfort, which is not rage-bait.",qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,17365
187156,,,,when i left my parttime job,twtemotion,false,0,0.9600,The tweet describes a personal decision without any provocative language.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,17365
491621,,,,@user gun control won't do much. sick people will always find a way!!!,twitter_toxic_tweets,false,0,0.9500,"The tweet expresses genuine concern and confusion, not provocative language.",qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,7375
297741,,,,i lay my hands on something i wished i had the slightest clue of how to manege when i start hearing what i normally see i feel savage as all i want is to be,twtemotion,true,1,0.8500,The tweet contains vague and potentially inflammatory language that could be seen as provocative.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,7375
7758,NASA,,,At 12:30 pm EST a Mission Management Team news conference airs: http://www.nasa.gov/ntv,AllTweets,false,0,1.0000,The tweet provides information about a scheduled NASA news conference without any provocative language or intent to provoke anger.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,4145
445505,,,,i still feel paranoid that without my strips it could shoot up to the s or something,twtemotion,false,0,1.0000,"The tweet does not contain any elements indicative of rage-bait, such as provocative language or intent to provoke anger.",qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,4296
7066,NASA,,,Mission Control just congratulated @AstroIronMike - as of 8pET Friday he's US astronaut who's spent most days in space: 377 #sts134,AllTweets,false,0,1.0000,The tweet is a factual update about an astronaut's achievement and does not contain any provocative language.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,4030
504101,,,,owwwwwwww @user got beaten down to the flour..,twitter_toxic_tweets,false,0,0.9500,Intentionally provocative language not detected.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,31630
399622,,,,i feel gloomy lethargic and sore in part because of this weather and in part because of my workout yesterday,twtemotion,false,0,0.9800,Neutral and sincere expression of feelings about weather and workout.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,31630
209808,,,,i want to hold your hand this boy komm gib mer deine hand sie liebt dich long tall sally i call your name slow down matchbox i feel fine she s a woman bad boy yes it is i m down whoops almost forgot about this one,twtemotion,false,0,0.9700,"Expression of desire for companionship, not rage-bait.",qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,31630
112122,,,,i graded an for how satisfied i feel with my friends but a for how satisfied i am about the relationship with my kids,twtemotion,false,0,0.9600,Neutral and sincere expression about personal satisfaction levels.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,31630
68503,KimKardashian,,,"I like this ;-) RT @mikeb1919: @KimKardashian If we didn't have problems, we wouldn't know God could solve them.",AllTweets,false,0,0.9800,"Sincere statement of feeling, no rage-bait indicators.",qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,31630
176193,,,,i neared the end of the song the magical feeling broke down and with it went my newfound ability,twtemotion,false,0,0.9700,Neutral expression about a song's impact on the speaker.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,31630
346272,,,,im feeling friendly but not romantic,twtemotion,false,0,0.9800,"Sincere statement of personal feelings, no rage-bait indicators.",qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,31630
178687,,,,im just in a bad mood now so far no one is feeling sorry for this woman only i am who got attacked by a mastiff,twtemotion,true,1,0.9200,Intentionally provocative language and hostile tone.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,31630
365750,,,,i feel awkward saying such things,twtemotion,false,0,0.9500,"Neutral expression of awkwardness, no rage-bait indicators.",qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,31630
306107,,,,i guess i do feel the need to mention the realism of the just how tragic the hardship of everyday life in the mumbai slums really is,twtemotion,true,1,0.8800,Intentionally provocative language and discussion about hardship in a slum.,qwen2.5:3b-instruct-q4_K_M,,false,ok_json,,31630
